22,onliner,353121,2018-10-11T19:17:38+0300,1,250.0,https://r.onliner.by/ak/apartments/353121,https://content.onliner.by/apartment_rentals/1619602/600x400/b0e1eb8acf93a4831085e3de341c37aa.jpeg,"Минск, Сухаревская улица, 45",53.886204,27.421991
23,onliner,348585,2018-09-25T07:42:49+0300,1,250.0,https://r.onliner.by/ak/apartments/348585,https://content.onliner.by/apartment_rentals/1267395/600x400/89a753efad30b147223b662680c33c94.jpeg,"Минск, Партизанский проспект, 48",53.87487,27.624445
24,onliner,348937,2018-09-26T06:54:55+0300,1,230.0,https://r.onliner.by/ak/apartments/348937,https://content.onliner.by/apartment_rentals/255416/600x400/5b97c452f802be5ac0445de99a91de23.jpeg,"Минск, улица Герасименко",53.887867,27.676764
25,onliner,348557,2018-09-24T22:51:17+0300,1,250.0,https://r.onliner.by/ak/apartments/348557,https://content.onliner.by/apartment_rentals/1778610/600x400/2ea1748d1ccec848d51e89de0fb5e7e6.jpeg,"Минск, улица Мичурина, 8",53.863293,27.66077
26,onliner,354431,2018-10-16T17:01:24+0300,0,150.0,https://r.onliner.by/ak/apartments/354431,https://content.onliner.by/apartment_rentals/1775932/600x400/dd7c496f74b782735ca45ddc83b622c4.jpeg,"Минск, улица Максима Горецкого, 41",53.885616,27.443823
27,onliner,354472,2018-10-16T18:19:16+0300,1,170.0,https://r.onliner.by/ak/apartments/354472,https://content.onliner.by/apartment_rentals/2580185/600x400/a3cb5a1f453c4f526549f11c0552ecab.jpeg,"Minsk, улица Одинцова, 2/2",53.899483,27.460499
28,onliner,261270,2017-09-19T17:43:01+0300,1,250.0,https://r.onliner.by/ak/apartments/261270,https://content.onliner.by/apartment_rentals/863840/600x400/bed9d29b881746fa7e4ab4d9a8ad7f92.jpeg,"Минск, Восточная улица, 38",53.93343,27.594818
29,onliner,354473,2018-10-16T18:20:59+0300,1,250.0,https://r.onliner.by/ak/apartments/354473,https://content.onliner.by/apartment_rentals/2378375/600x400/9425a42d9e932ac79737265d5c01afc9.jpeg,"Минск, проспект Рокоссовского, 123А",53.856636,27.612001
30,onliner,354483,2018-10-16T18:38:04+0300,0,100.0,https://r.onliner.by/ak/apartments/354483,https://content.onliner.by/apartment_rentals/1608827/600x400/7ddd1410152fee5914dcc1b7fc31285a.jpeg,"Минск, проспект Независимости, 60",53.918785,27.59152
31,onliner,354539,2018-10-16T22:15:48+0300,1,210.0,https://r.onliner.by/ak/apartments/354539,https://content.onliner.by/apartment_rentals/2288820/600x400/c6cf89633bb7cddbb5b2ea5738851c0c.jpeg,"Минск, проспект Дзержинского",53.844585,27.471056
32,onliner,354548,2018-10-17T00:19:12+0300,1,250.0,https://r.onliner.by/ak/apartments/354548,https://content.onliner.by/apartment_rentals/2580388/600x400/7dc91d704385b4d65ce20bef7b131484.jpeg,"Минск, переулок Клумова, 17",53.886734,27.602253
33,onliner,354549,2018-10-17T00:22:52+0300,1,250.0,https://r.onliner.by/ak/apartments/354549,https://content.onliner.by/apartment_rentals/2580388/600x400/c16e97aaf1e9133f9255cb484578981d.jpeg,"Минск, улица Корженевского, 21",53.84631,27.500067
34,onliner,354558,2018-10-17T00:41:19+0300,1,250.0,https://r.onliner.by/ak/apartments/354558,https://content.onliner.by/apartment_rentals/2580392/600x400/f5f0888655e2c52afb4ca91a47a69840.jpeg,"Минск, проспект Рокоссовского, 123",53.856979,27.611624
35,onliner,354556,2018-10-17T00:39:15+0300,1,200.0,https://r.onliner.by/ak/apartments/354556,https://content.onliner.by/apartment_rentals/2580392/600x400/7dc82620d2c0764dc5eb221eb0b45ba1.jpeg,"Минск, улица Руссиянова, 27 к2",53.934643,27.685925
36,onliner,354563,2018-10-17T01:02:56+0300,1,210.0,https://r.onliner.by/ak/apartments/354563,https://content.onliner.by/apartment_rentals/2580401/600x400/392c3dfc521fd2d9fe93fe1f3823d3f1.jpeg,"Минск, улица Асаналиева, 24",53.85461,27.547543
37,onliner,354567,2018-10-17T01:11:12+0300,1,250.0,https://r.onliner.by/ak/apartments/354567,https://content.onliner.by/apartment_rentals/2580401/600x400/7874dc5ca3f131a77e1ede624a03a5dc.png,"Минск, улица Янки Лучины",53.840527,27.593435
38,onliner,354570,2018-10-17T01:16:30+0300,1,80.0,https://r.onliner.by/ak/apartments/354570,https://content.onliner.by/apartment_rentals/2579059/600x400/c392bd021b503c6b06e37453523091fb.jpeg,"Минск, улица Уборевича, 24",53.846272,27.642569
39,onliner,271232,2017-11-03T21:52:27+0300,1,230.0,https://r.onliner.by/ak/apartments/271232,https://content.onliner.by/apartment_rentals/796203/600x400/92f8c50553c7b85814aeb229824621d1.jpeg,"Копище, Подгорная улица, 68",53.960171,27.67609
40,onliner,315284,2018-05-21T14:40:06+0300,1,250.0,https://r.onliner.by/ak/apartments/315284,https://content.onliner.by/apartment_rentals/211912/600x400/c55c316749a26d4c2621a8f3ce5ec020.jpeg,"Минск, улица Леси Украинки, 6 к3",53.93137,27.503458
